time m <n0> <cd>  nActive
52.5 167 0.508023782774 0.499425050957 38
52.6 166 0.508034275038 0.499425627566 38
52.7 167 0.508044605463 0.499426458844 38
52.8 173 0.508054773262 0.499427510347 38
52.9 171 0.508064779268 0.499428742774 38
53 169 0.508074625516 0.499430112929 38
53.1 176 0.50808431473 0.49943157477 38
53.2 173 0.508093851153 0.499433080598 38
53.3 169 0.508103238931 0.499434582585 38
53.4 172 0.508112483259 0.499436034177 38
53.5 171 0.508121589214 0.499437391677 38
53.6 174 0.508130561971 0.499438615707 38
53.7 174 0.508139406793 0.49943967247 38
53.8 178 0.508148128515 0.499440535321 38
53.9 182 0.508156731747 0.499441185411 38
54 183 0.508165220602 0.499441612745 38
54.1 174 0.50817359808 0.499441816707 38
54.2 174 0.508181866523 0.499441806174 38
54.3 174 0.50819002736 0.499441599626 38
54.4 175 0.508198081107 0.499441224674 38
54.5 179 0.508206026998 0.499440717444 38
54.6 176 0.508213862372 0.499440121594 38
54.7 176 0.508221584286 0.499439487123 38
54.8 179 0.508229188243 0.499438869022 38
54.9 177 0.508236668308 0.499438325633 38
55 177 0.508244017217 0.499437917223 38
55.1 177 0.508251226665 0.499437703887 38
55.2 179 0.508258286999 0.499437744276 38
55.3 179 0.508265187382 0.499438093826 38
55.4 178 0.508271915934 0.499438803168 38
55.5 178 0.508278459978 0.499439916874 38
55.6 177 0.508284805705 0.499441472473 38
55.7 179 0.508290938709 0.499443499436 38
55.8 175 0.508296843739 0.499446018699 38
55.9 176 0.508302505266 0.499449042205 38
56 178 0.508307907117 0.499452573063 38
56.1 180 0.508313033028 0.499456605751 38
56.2 179 0.508317866569 0.499461126582 38
56.3 183 0.508322391279 0.499466114594 38
56.4 185 0.508326590877 0.499471542418 38
56.5 186 0.508330449241 0.499477377477 38
56.6 179 0.508333950563 0.499483583254 38
56.7 189 0.508337079787 0.499490120551 38
56.8 183 0.508339822452 0.499496948848 38
56.9 185 0.508342164571 0.499504027584 38
57 190 0.508344093422 0.499511317392 38
57.1 187 0.508345596538 0.499518781191 38
57.2 181 0.508346662852 0.499526385045 38
57.3 182 0.50834728235 0.499534099005 38
57.4 183 0.508347445748 0.499541897424 38
57.5 189 0.50834714547 0.49954975953 38
57.6 184 0.508346374969 0.499557669394 38
57.7 185 0.508345128932 0.499565615689 38
57.8 183 0.508343403269 0.499573591562 38
57.9 186 0.508341195021 0.499581593847 38
58 188 0.508338502623 0.499589622619 38
58.1 188 0.50833532525 0.499597680248 38
58.2 184 0.508331663948 0.499605770755 38
58.3 186 0.508327520689 0.499613898839 38
58.4 182 0.508322898065 0.499622069023 38
58.5 189 0.508317799918 0.499630284648 38
58.6 184 0.508312230876 0.499638547465 38
58.7 185 0.508306196611 0.499646856818 38
58.8 186 0.508299703223 0.499655209272 38
58.9 188 0.50829275744 0.49966359838 38
59 192 0.508285366481 0.499672014543 38
59.1 187 0.508277538088 0.499680445121 38
59.2 191 0.508269280484 0.499688874838 38
59.3 194 0.508260600954 0.499697286017 38
59.4 191 0.50825150759 0.499705659345 38
59.5 194 0.508242008186 0.499713974695 38
59.6 191 0.508232110174 0.499722211731 38
59.7 193 0.508221820665 0.499730350943 38
59.8 193 0.508211146088 0.499738374567 38
59.9 186 0.508200092667 0.499746267358 38
60 194 0.508188665683 0.499754017697 38
60.1 196 0.508176869909 0.499761618049 38
60.2 190 0.508164709197 0.499769065677 38
60.3 193 0.508152186643 0.499776363147 38
60.4 203 0.508139304355 0.499783518349 38
60.5 200 0.508126063413 0.499790544928 38
60.6 202 0.508112464199 0.499797461867 38
60.7 200 0.508098505792 0.499804293254 38
60.8 195 0.50808418669 0.49981106777 38
60.9 190 0.508069504438 0.499817817899 38
61 191 0.508054456643 0.499824579199 38
61.1 193 0.50803903823 0.499831389093 38
61.2 193 0.508023244078 0.499838285948 38
61.3 189 0.508007069243 0.49984530792 38
61.4 195 0.507990507775 0.49985249171 38
61.5 185 0.507973553087 0.499859871538 38
61.6 185 0.507956198475 0.499867477985 38
61.7 195 0.507938436752 0.499875337168 38
61.8 191 0.507920260816 0.499883469791 38
61.9 193 0.507901663375 0.499891890602 38
62 193 0.507882637403 0.499900607853 38
62.1 186 0.507863175963 0.499909623105 38
62.2 192 0.507843272286 0.49991893114 38
62.3 191 0.507822920053 0.499928520192 38
62.4 190 0.50780211354 0.499938372178 38
62.5 191 0.507780847519 0.499948463453 38
62.6 192 0.507759117244 0.499958765436 38
62.7 197 0.507736918498 0.499969245519 38
62.8 195 0.507714248147 0.499979868082 38
62.9 196 0.507691103777 0.499990595316 38
63 194 0.507667483713 0.500001388613 38
63.1 200 0.507643387322 0.500012209499 38
63.2 200 0.507618814846 0.500023020602 38
63.3 201 0.50759376741 0.500033786801 38
63.4 192 0.507568246828 0.500044475968 38
63.5 191 0.507542255886 0.500055059664 38
63.6 191 0.507515798334 0.500065513821 38
63.7 191 0.507488878731 0.500075819027 38
63.8 195 0.507461502227 0.500085960733 38
63.9 196 0.507433675014 0.500095929337 38
