21:26:24: Starting /home/yurielnf/Documents/projects/impurityMPS/build/Desktop-Release/example/fbr_dyn_siam_center...
time m <n0> <cd>  nActive
58.1 171 0.508336621903 0.499598472027 38
58.2 171 0.508332923693 0.499606591126 38
58.3 170 0.508328742262 0.49961474878 38
58.4 168 0.50832408054 0.499622949093 38
58.5 171 0.50831894214 0.499631195169 38
58.6 171 0.508313332049 0.499639488207 38
58.7 171 0.508307256149 0.499647827138 38
58.8 172 0.508300720229 0.499656208238 38
58.9 171 0.50829373112 0.49966462457 38
59 175 0.508286295991 0.49967306622 38
59.1 172 0.508278422607 0.499681520052 38
59.2 174 0.508270118571 0.499689970439 38
59.3 173 0.508261392162 0.49969839939 38
59.4 174 0.508252251396 0.499706787203 38
59.5 175 0.508242704223 0.49971511342 38
59.6 174 0.508232758311 0.499723357541 38
59.7 175 0.508222421072 0.499731499789 38
59.8 177 0.508211699391 0.499739522236 38
59.9 176 0.508200599419 0.499747409614 38
60 178 0.508189126848 0.499755150085 38
60.1 177 0.508177286583 0.499762736085 38
60.2 174 0.508165082367 0.499770164914 38
60.3 175 0.508152517647 0.499777439091 38
60.4 181 0.508139594779 0.499784566739 38
60.5 175 0.50812631491 0.499791561549 38
60.6 175 0.508112678656 0.499798442765 38
60.7 176 0.508098685558 0.4998052347 38
60.8 179 0.508084333987 0.499811966306 38
60.9 176 0.508069621767 0.499818670441 38
61 181 0.508054545729 0.499825382825 38
61.1 179 0.508039101737 0.499832141417 38
61.2 176 0.508023285172 0.499838984914 38
61.3 180 0.508007090679 0.499845951868 38
61.4 178 0.507990512261 0.499853079467 38
61.5 177 0.50797354343 0.499860402362 38
61.6 176 0.507956177466 0.499867951687 38
61.7 179 0.507938407288 0.499875753918 38
61.8 179 0.507920226077 0.499883830375 38
61.9 177 0.507901626127 0.499892196203 38
62 180 0.507882600145 0.499900860162 38
62.1 178 0.507863141043 0.499909824176 38
62.2 177 0.50784324165 0.499919083413 38
62.3 177 0.507822895816 0.499928626548 38
62.4 179 0.507802097548 0.499938435924 38
62.5 180 0.507780841316 0.499948488175 38
62.6 178 0.507759122301 0.499958755004 38
62.7 180 0.507736936289 0.499969204005 38
62.8 180 0.507714279725 0.499979799679 38
62.9 180 0.50769115005 0.499990504409 38
63 182 0.507667545483 0.500001279598 38
63.1 182 0.507643465075 0.500012086775 38
63.2 180 0.507618908357 0.500022888654 38
63.3 179 0.507593876501 0.500033649919 38
63.4 182 0.507568371271 0.500044338204 38
63.5 181 0.507542395299 0.500054925045 38
63.6 181 0.507515952063 0.5000653859 38
63.7 181 0.507489045906 0.500075701144 38
63.8 181 0.507461682093 0.500085856025 38
63.9 180 0.507433866629 0.500095840496 38
64 179 0.507405606188 0.500105649241 38
64.1 180 0.507376908084 0.500115281588 38
64.2 181 0.507347780157 0.500124740826 38
64.3 181 0.507318231006 0.500134033673 38
64.4 182 0.507288269484 0.500143169634 38
64.5 183 0.50725790495 0.500152160338 38
64.6 183 0.507227146993 0.500161018655 38
64.7 185 0.507196005522 0.500169758116 38
64.8 185 0.507164490533 0.500178392191 38
64.9 182 0.507132612037 0.50018693333 38
65 183 0.507100380115 0.500195392902 38
65.1 182 0.50706780436 0.500203780377 38
65.2 185 0.507034894634 0.500212103145 38
65.3 182 0.507001659953 0.500220366262 38
65.4 184 0.506968109401 0.500228572516 38
65.5 184 0.506934251669 0.500236722341 38
65.6 185 0.506900094595 0.50024481421 38
65.7 185 0.50686564568 0.500252844872 38
65.8 184 0.506830911614 0.500260809842 38
65.9 187 0.50679589845 0.500268703866 38
66 186 0.506760611561 0.500276521504 38
66.1 185 0.506725055613 0.500284257753 38
66.2 184 0.506689234179 0.500291908606 38
66.3 186 0.506653150332 0.500299471555 38
66.4 186 0.506616806286 0.500306946133 38
66.5 185 0.506580203582 0.500314334293 38
66.6 186 0.506543343033 0.500321640635 38
66.7 187 0.506506224369 0.500328872739 38
66.8 188 0.506468847015 0.500336041095 38
66.9 186 0.506431209493 0.500343158978 38
67 189 0.506393309901 0.500350242284 38
