# SIAM quench evolution, spin-symmetric FBR
# n0(t=0)=1  E_gs(ref)=-30.8994525853
# t  n_active  bond_dim  wall_s  n0  energy
32.7 16 7 0.157364 0.50202483635 -0.0867755371795
32.8 16 7 0.162858 0.500980975826 -0.0867950298737
32.9 16 7 0.156569 0.499939807705 -0.0868146848901
33 16 8 0.11642 0.498901288836 -0.0868345869176
33.1 16 8 0.116872 0.497865377992 -0.0868547753784
33.2 16 8 0.117656 0.496832038566 -0.0868753648874
33.3 16 8 0.159308 0.495801236883 -0.0868964521993
33.4 16 8 0.11823 0.494772943749 -0.0869180662651
33.5 16 8 0.118064 0.493747133848 -0.0869402477152
33.6 16 8 0.120831 0.492723785981 -0.0869630419619
33.7 16 8 0.159789 0.49170288331 -0.0869864777085
33.8 16 8 0.15989 0.490684413204 -0.0870105784366
33.9 16 8 0.159159 0.48966836744 -0.0870353577329
34 16 8 0.161315 0.488654741973 -0.0870608200268
34.1 16 8 0.11934 0.487643537072 -0.0870869630993
34.2 16 8 0.162399 0.486634757138 -0.0871137697786
34.3 16 8 0.116865 0.485628410445 -0.0871412206543
34.4 16 8 0.160403 0.484624509214 -0.0871692842529
34.5 16 8 0.117445 0.483623069122 -0.0871979236568
34.6 16 8 0.158994 0.482624109133 -0.0872270932261
34.7 16 8 0.116692 0.481627651206 -0.0872567409595
34.8 16 8 0.158048 0.480633720086 -0.0872868036096
34.9 16 8 0.116797 0.479642342679 -0.0873172279488
35 16 8 0.133847 0.478653548209 -0.087347938538
35.1 16 8 0.113865 0.477667367327 -0.0873788663522
35.2 16 8 0.118724 0.476683832156 -0.0874099333618
35.3 16 8 0.16264 0.475702975567 -0.0874410622989
35.4 16 8 0.160946 0.474724831023 -0.0874721719548
35.5 16 8 0.162697 0.473749432196 -0.0875031827376
35.6 16 9 0.120552 0.472776812149 -0.0875340155105
35.7 16 10 0.167413 0.471807003413 -0.0875645910248
35.8 16 9 0.164217 0.47084003932 -0.0875947969675
35.9 16 9 0.121341 0.469875950155 -0.0876246073219
36 16 9 0.120838 0.468914764206 -0.087653945732
36.1 16 9 0.165164 0.467956507395 -0.0876827395391
36.2 16 9 0.163399 0.467001203546 -0.0877109169791
36.3 16 9 0.164831 0.466048874064 -0.0877384189393
36.4 16 9 0.169149 0.465099537592 -0.0877651916536
36.5 16 9 0.120218 0.464153210057 -0.0877911843875
36.6 16 9 0.121701 0.463209903303 -0.0878163599393
36.7 16 9 0.120811 0.462269626471 -0.0878406802652
36.8 16 9 0.16393 0.461332384806 -0.0878641218799
36.9 16 9 0.121766 0.460398180351 -0.0878866587933
37 16 9 0.165737 0.459467011299 -0.0879082829339
37.1 16 9 0.126252 0.45853887271 -0.0879289836705
37.2 16 9 0.163773 0.457613755657 -0.0879487685165
37.3 16 9 0.163032 0.456691647984 -0.0879676419167
37.4 16 9 0.162495 0.455772534131 -0.0879856213362
37.5 16 9 0.12015 0.454856395581 -0.0880027270926
37.6 16 9 0.16064 0.453943210583 -0.0880189944755
37.7 16 9 0.160541 0.453032954339 -0.0880344544795
37.8 16 9 0.178331 0.45212559974 -0.088049149926
37.9 16 9 0.117319 0.451221117411 -0.088063126547
38 16 9 0.119259 0.45031947581 -0.0880764387015
38.1 16 9 0.160972 0.449420641171 -0.0880891416594
38.2 16 9 0.160355 0.448524578354 -0.088101294755
38.3 16 9 0.160638 0.447631250903 -0.0881129608982
38.4 16 9 0.11835 0.446740622034 -0.0881242009944
38.5 16 10 0.120459 0.445852653871 -0.0881350884246
38.6 16 9 0.11876 0.444967308592 -0.0881456825526
38.7 16 9 0.160198 0.444084547552 -0.0881560684787
38.8 16 10 0.160261 0.443204333202 -0.0881662994641
38.9 16 10 0.119045 0.442326628928 -0.0881764371995
39 16 9 0.161494 0.441451398051 -0.0881865714858
39.1 16 9 0.161315 0.440578606012 -0.0881967461921
39.2 16 9 0.164438 0.439708219558 -0.088207025689
39.3 16 9 0.161158 0.438840207149 -0.0882174684284
39.4 16 9 0.119412 0.437974539847 -0.0882281257137
39.5 16 9 0.162173 0.437111190047 -0.0882390531359
39.6 16 10 0.161739 0.436250132908 -0.0882502887296
39.7 16 9 0.161443 0.435391346113 -0.0882618735696
39.8 16 9 0.163931 0.434534810027 -0.0882738411194
39.9 16 9 0.161777 0.433680507966 -0.0882862201949
40 16 10 0.161282 0.432828425942 -0.0882990326002
40.1 16 11 0.118578 0.431978553509 -0.0883122903975
40.2 16 11 0.161104 0.431130882431 -0.0883260128838
40.3 16 11 0.161606 0.430285407879 -0.0883402010132
40.4 16 11 0.161711 0.429442127441 -0.0883548506687
40.5 16 11 0.164624 0.428601041453 -0.0883699557648
40.6 16 11 0.160666 0.427762153231 -0.0883854997225
40.7 16 12 0.11988 0.426925469048 -0.0884014653908
40.8 16 13 0.162809 0.426090997439 -0.0884178217892
40.9 16 13 0.120037 0.425258748459 -0.0884345404981
41 16 13 0.120845 0.424428735091 -0.0884515935787
41.1 16 13 0.164507 0.423600971906 -0.0884689405809
41.2 16 13 0.117957 0.422775474675 -0.0884865411401
41.3 16 13 0.156656 0.421952261227 -0.0885043493575
41.4 16 13 0.115634 0.421131349618 -0.0885223188304
41.5 16 13 0.115568 0.420312759498 -0.0885403947964
41.6 16 13 0.117626 0.419496511063 -0.0885585267125
41.7 16 13 0.117866 0.418682624686 -0.0885766613862
41.8 16 13 0.158722 0.417871120908 -0.0885947452143
41.9 16 13 0.116701 0.417062020014 -0.088612722523
42 16 13 0.119506 0.416255341962 -0.0886305407602
42.1 16 13 0.11791 0.415451105853 -0.0886481479491
42.2 16 13 0.117587 0.414649330001 -0.0886654912004
42.3 16 13 0.158648 0.413850031438 -0.0886825222543
42.4 16 13 0.118487 0.413053226014 -0.0886991940822
42.5 16 13 0.118694 0.412258927809 -0.0887154587762
42.6 16 13 0.121106 0.41146714913 -0.0887312821526
42.7 16 13 0.121608 0.410677900017 -0.0887466271159
42.8 16 13 0.12362 0.409891189525 -0.0887614578696
42.9 16 13 0.120831 0.409107024166 -0.0887757482686
43 18 13 0.121222 0.408325407543 -0.0887894728185
43.1 18 13 0.17086 0.407546341458 -0.0888026069222
43.2 18 13 0.130517 0.406769825037 -0.0888151453358
43.3 16 13 0.172362 0.405995854799 -0.0888270744886
43.4 16 13 0.162969 0.405224424986 -0.0888383911019
43.5 18 13 0.127703 0.404455527154 -0.088849096444
43.6 16 13 0.174312 0.403689151254 -0.0888592009995
43.7 16 13 0.124749 0.402925284081 -0.0888687052829
43.8 16 13 0.123832 0.402163910507 -0.0888776373337
43.9 16 13 0.125051 0.401405013358 -0.0888860133691
44 16 13 0.12565 0.400648573258 -0.0888938554295
44.1 16 14 0.125489 0.39989456904 -0.0889011962568
44.2 16 13 0.124851 0.399142978051 -0.0889080661059
44.3 16 13 0.129699 0.398393776629 -0.0889144987972
44.4 16 13 0.125504 0.39764693939 -0.0889205305355
44.5 16 14 0.125665 0.396902439928 -0.0889262115268
44.6 16 14 0.125218 0.396160250717 -0.0889315783656
44.7 16 14 0.125417 0.395420344194 -0.0889366826516
44.8 16 14 0.125412 0.394682692336 -0.0889415633619
44.9 16 14 0.125258 0.393947266409 -0.0889462698717
45 16 14 0.125629 0.39321403815 -0.0889508497936
45.1 16 14 0.128918 0.392482979874 -0.0889553499914
45.2 16 14 0.125448 0.39175406379 -0.0889598156571
45.3 16 14 0.125722 0.391027263051 -0.0889642927882
45.4 16 14 0.125861 0.390302551808 -0.0889688227996
45.5 16 14 0.126376 0.389579904946 -0.0889734490813
45.6 16 14 0.125534 0.388859299002 -0.0889782045104
45.7 16 14 0.13411 0.388140712337 -0.0889831337564
45.8 16 14 0.132794 0.387424124261 -0.0889882680728
45.9 18 14 0.135984 0.386709515483 -0.0889936327628
46 18 14 0.184961 0.385996869648 -0.0889992563937
46.1 18 14 0.140445 0.385286171385 -0.0890051641517
46.2 18 14 0.142133 0.384577407577 -0.0890113716157
46.3 18 14 0.141146 0.383870566875 -0.0890178922544
46.4 18 15 0.185553 0.383165640315 -0.0890247374303
46.5 18 15 0.190402 0.38246262096 -0.0890319174836
46.6 18 15 0.187629 0.381761503609 -0.089039434411
46.7 18 15 0.143399 0.381062285116 -0.0890472860464
46.8 18 15 0.143415 0.380364964697 -0.0890554567825
46.9 18 15 0.186769 0.379669543259 -0.0890639419034
47 18 15 0.187273 0.378976023628 -0.0890727253028
47.1 18 15 0.145444 0.378284409691 -0.089081786116
47.2 18 15 0.187243 0.377594707692 -0.0890911031233
47.3 18 15 0.143363 0.376906925088 -0.089100657793
47.4 18 15 0.142752 0.37622107039 -0.0891104102925
47.5 18 15 0.143949 0.375537153584 -0.0891203419843
47.6 18 15 0.145271 0.374855185153 -0.0891304115075
