# SIAM excitation evolution, spin_block FBR
# n0(t=0)=1  E_gs(ref)=-30.8994525853
# t  n_active  bond_dim  wall_s  n0  energy
42 15 11 0.047802 0.724679476894 -0.0992727465127
42.1 15 11 0.056716 0.724453745258 -0.0992887469794
42.2 15 11 0.047731 0.724229046949 -0.0993048386449
42.3 15 11 0.056308 0.724005415544 -0.0993209818075
42.4 15 11 0.047656 0.723782885409 -0.0993371425302
42.5 15 11 0.056486 0.723561491006 -0.099353280394
42.6 15 11 0.056497 0.723341267195 -0.0993693607877
42.7 15 11 0.056562 0.723122248319 -0.0993853425895
42.8 15 11 0.056128 0.722904468251 -0.0994011866263
42.9 15 11 0.047493 0.722687959878 -0.0994168671692
43 15 11 0.047607 0.72247275473 -0.0994323479969
43.1 15 11 0.047805 0.722258882808 -0.0994475857658
43.2 15 11 0.056361 0.722046372066 -0.0994625522796
43.3 15 11 0.047937 0.721835248378 -0.0994772217496
43.4 15 11 0.056512 0.721625534644 -0.0994915741806
43.5 15 11 0.056249 0.721417251459 -0.0995055768779
43.6 15 11 0.047741 0.721210416371 -0.0995192128786
43.7 15 11 0.047841 0.721005044351 -0.0995324681307
43.8 15 11 0.047956 0.720801146526 -0.0995453257376
43.9 15 11 0.047788 0.720598733207 -0.0995577589035
44 15 11 0.048209 0.720397808915 -0.0995697727759
44.1 15 11 0.056716 0.720198375525 -0.0995813608976
44.2 15 11 0.056575 0.720000430523 -0.0995925201295
44.3 15 11 0.048478 0.719803967613 -0.0996032560926
44.4 15 11 0.049107 0.719608977732 -0.0996135759886
44.5 16 11 0.057383 0.71941544856 -0.0996234911098
44.6 16 11 0.066264 0.719223364434 -0.0996330075142
44.7 16 11 0.057951 0.719032705908 -0.0996421504076
44.8 16 11 0.058254 0.71884345207 -0.0996509322947
44.9 16 11 0.066202 0.718655579142 -0.0996593805173
45 16 11 0.05814 0.718469059626 -0.0996675194078
45.1 16 11 0.058065 0.718283865045 -0.099675371454
45.2 16 11 0.049358 0.718099965408 -0.0996829642538
45.3 16 11 0.049419 0.717917327294 -0.0996903304482
45.4 16 11 0.066256 0.717735917014 -0.0996975104552
45.5 16 11 0.058152 0.71755570161 -0.0997045239495
45.6 16 11 0.049701 0.717376645873 -0.099711411392
45.7 16 11 0.05799 0.717198713955 -0.0997182172636
45.8 16 11 0.058515 0.717021870634 -0.0997249553475
45.9 16 11 0.058467 0.716846081088 -0.0997316665802
46 16 11 0.058713 0.716671311056 -0.0997383927568
46.1 16 11 0.066977 0.71649752713 -0.0997451519923
46.2 16 11 0.067042 0.716324696015 -0.0997519862323
46.3 16 11 0.058702 0.716152787523 -0.0997589130308
46.4 16 11 0.049593 0.715981772751 -0.0997659710259
46.5 16 11 0.058464 0.715811624173 -0.0997731877891
46.6 16 11 0.066431 0.715642317927 -0.0997805815405
46.7 16 11 0.05813 0.71547383165 -0.0997881736826
46.8 16 11 0.058327 0.715306145867 -0.0997959843144
46.9 16 11 0.05818 0.715139243651 -0.0998040280458
47 16 11 0.058289 0.714973111022 -0.099812317983
47.1 16 11 0.049342 0.714807736664 -0.0998208626259
47.2 16 11 0.058205 0.714643112701 -0.0998296712275
47.3 16 11 0.058205 0.714479234 -0.0998387472058
47.4 16 11 0.058127 0.714316099137 -0.0998480884927
47.5 16 11 0.049634 0.714153709921 -0.099857692466
47.6 16 11 0.058417 0.713992070386 -0.0998675608079
47.7 16 11 0.066291 0.713831188323 -0.0998776706834
47.8 16 11 0.058213 0.713671073504 -0.0998880224708
47.9 16 11 0.058246 0.713511738773 -0.0998985916663
