# IRLM quench (site 0 full, site 1 empty, bath Fermi sea), method=fbr
# L=200 U=0.2 V=0.1 dt=0.1 tmax=100 cutoff=1e-10 max_bond_dim=1024
# t  n_active  bond_dim  wall_s  n0  n1
39.9 20 66 0.313061 0.479064057112 0.506794133449
40 20 66 0.314264 0.478925908284 0.506776729019
40.1 20 66 0.311999 0.478790519146 0.506759208386
40.2 20 64 0.31474 0.478657876416 0.506741606345
40.3 21 62 0.335042 0.478527966209 0.506723939508
40.4 21 69 0.355534 0.478400774048 0.506706207531
40.5 21 70 0.329452 0.478276284997 0.506688394689
40.6 20 68 0.33475 0.478154483146 0.506670472959
40.7 21 63 0.336921 0.478035351066 0.506652404494
40.8 21 68 0.333631 0.477918871376 0.506634145891
40.9 21 70 0.338005 0.477805024647 0.506615651297
41 21 69 0.356942 0.477693791204 0.506596876028
41.1 20 72 0.372776 0.477585147699 0.506577781466
41.2 20 68 0.355636 0.477479073613 0.506558336342
41.3 21 65 0.375322 0.477375546907 0.506538520291
41.4 21 70 0.371195 0.477274541646 0.506518327245
41.5 21 69 0.368182 0.477176030882 0.506497766094
41.6 21 72 0.358047 0.477079988049 0.506476861781
41.7 22 68 0.359847 0.476986385446 0.506455656069
41.8 22 70 0.409252 0.476895193253 0.506434205864
41.9 22 68 0.415951 0.476806382147 0.50641258206
42 22 69 0.430586 0.476719921411 0.506390869588
42.1 22 76 0.435638 0.476635779553 0.506369162475
42.2 22 69 0.41973 0.476553924485 0.50634756165
42.3 22 69 0.413902 0.476474322399 0.506326171684
42.4 22 69 0.416236 0.476396942878 0.50630509628
42.5 22 71 0.415618 0.476321753309 0.506284435337
42.6 22 69 0.41649 0.476248721428 0.506264280516
42.7 22 70 0.428261 0.476177815299 0.506244712302
42.8 22 73 0.436653 0.47610900283 0.506225797138
42.9 22 71 0.422732 0.476042252905 0.50620758403
43 22 66 0.425207 0.475977535292 0.506190102454
43.1 22 66 0.40637 0.475914819799 0.50617336118
43.2 22 68 0.435236 0.475854077782 0.506157346864
43.3 22 65 0.428343 0.475795282174 0.506142025453
43.4 22 64 0.423146 0.475738404907 0.506127342003
43.5 22 68 0.437822 0.475683420607 0.506113222248
43.6 22 65 0.43493 0.475630304593 0.506099573989
43.7 22 69 0.436503 0.475579033002 0.506086290802
43.8 22 66 0.440272 0.475529583178 0.506073254457
43.9 22 69 0.4289 0.475481933914 0.506060341315
44 22 66 0.427475 0.475436064445 0.506047422553
44.1 22 69 0.418467 0.475391955375 0.506034368832
44.2 22 67 0.431489 0.475349588423 0.506021055443
44.3 22 72 0.434359 0.47530894637 0.506007364542
44.4 22 70 0.419994 0.475270013159 0.50599318767
44.5 22 67 0.419432 0.475232772112 0.505978431217
44.6 22 69 0.425595 0.475197207337 0.505963017347
44.7 22 64 0.433098 0.475163305448 0.505946885771
44.8 22 69 0.417334 0.475131053179 0.505929994827
44.9 22 67 0.430518 0.475100436597 0.505912322419
45 22 69 0.402528 0.475071442996 0.505893865787
45.1 22 67 0.426166 0.475044059958 0.505874640543
45.2 22 71 0.452698 0.475018275429 0.505854678814
45.3 22 70 0.429529 0.474994077601 0.5058340282
45.4 22 68 0.426044 0.474971455314 0.505812747626
45.5 22 65 0.413325 0.474950397149 0.505790906724
45.6 22 67 0.429056 0.474930892152 0.505768582293
45.7 22 70 0.441676 0.474912929614 0.505745854383
45.8 22 61 0.425253 0.4748964984 0.505722803221
45.9 22 65 0.434337 0.474881587848 0.505699507771
46 22 67 0.419991 0.474868187288 0.505676041503
46.1 22 65 0.432349 0.474856285571 0.505652470139
46.2 22 64 0.403606 0.47484587206 0.505628850345
46.3 22 62 0.403688 0.47483693585 0.505605229017
46.4 22 63 0.409875 0.474829465871 0.505581640619
46.5 22 64 0.405585 0.474823450531 0.505558108199
46.6 22 65 0.41181 0.474818878337 0.50553464274
46.7 22 67 0.440369 0.474815737398 0.505511245065
46.8 22 69 0.435707 0.474814015482 0.505487905
46.9 22 69 0.445344 0.474813700089 0.505464604496
47 22 66 0.438722 0.474814778028 0.505441319651
47.1 22 69 0.44644 0.474817235445 0.505418022247
47.2 22 67 0.418786 0.474821058717 0.505394681608
47.3 22 67 0.437943 0.47482623332 0.505371268042
47.4 22 65 0.432916 0.474832743967 0.505347753992
47.5 22 69 0.418654 0.474840575101 0.50532411707
47.6 22 70 0.430899 0.474849710294 0.505300341621
47.7 22 70 0.434483 0.474860132877 0.505276419866
47.8 22 70 0.422356 0.474871825814 0.505252353518
47.9 22 73 0.433983 0.474884771104 0.505228153834
48 22 71 0.42465 0.474898950687 0.505203842781
48.1 22 71 0.423409 0.474914345632 0.505179451959
48.2 22 71 0.430965 0.474930937056 0.505155021706
48.3 22 72 0.425266 0.474948705426 0.505130600662
48.4 22 73 0.423595 0.47496763158 0.505106243582
48.5 22 73 0.431385 0.474987695232 0.505082009777
48.6 22 74 0.429393 0.475008875945 0.505057960712
48.7 22 72 0.428893 0.475031154765 0.505034158211
48.8 22 73 0.427591 0.475054512056 0.505010661424
48.9 22 74 0.426093 0.475078927848 0.504987525374
49 22 75 0.425905 0.475104383007 0.504964798346
49.1 22 75 0.423101 0.475130858358 0.50494251911
