# SIAM ground state evolution, spin-symmetric FBR
# n0(t=0)=0.500000002492  E_gs(ref)=-30.8994525853
# t  n_active  bond_dim  wall_s  n0  energy
22.8 12 7 0.099128 0.4999998466 -0.105281072349
22.9 12 7 0.098901 0.499999844425 -0.105281097464
23 12 7 0.098297 0.499999842213 -0.105281119352
23.1 12 7 0.100099 0.499999839968 -0.105281137823
23.2 12 7 0.099144 0.499999837694 -0.105281152724
23.3 12 7 0.098504 0.499999835395 -0.105281163941
23.4 12 7 0.098353 0.499999833074 -0.1052811714
23.5 12 7 0.098999 0.499999830738 -0.105281175064
23.6 12 7 0.099159 0.499999828392 -0.10528117494
23.7 12 7 0.096458 0.499999826042 -0.105281171067
23.8 12 7 0.095715 0.499999823694 -0.105281163528
23.9 12 7 0.091661 0.499999821355 -0.105281152439
24 12 7 0.093639 0.499999819032 -0.10528113795
24.1 12 7 0.097176 0.499999816731 -0.105281120247
24.2 12 7 0.093627 0.499999814461 -0.105281099543
24.3 12 7 0.092278 0.499999812228 -0.105281076081
24.4 12 7 0.092691 0.499999810039 -0.105281050128
24.5 12 7 0.093939 0.499999807904 -0.105281021981
24.6 12 7 0.092771 0.499999805829 -0.105280991946
24.7 12 7 0.093391 0.49999980382 -0.105280960338
24.8 12 7 0.093106 0.499999801883 -0.105280927493
24.9 12 7 0.093535 0.499999800025 -0.105280893755
25 12 7 0.093473 0.499999798252 -0.105280859475
25.1 12 7 0.0934 0.499999796569 -0.105280825002
25.2 12 7 0.094576 0.499999794982 -0.105280790686
25.3 12 7 0.092624 0.499999793495 -0.105280756869
25.4 12 7 0.09288 0.499999792112 -0.105280723886
25.5 12 7 0.092863 0.499999790837 -0.105280692056
25.6 12 7 0.093054 0.499999789674 -0.105280661688
25.7 12 7 0.093165 0.499999788626 -0.105280633067
25.8 12 7 0.093396 0.499999787677 -0.105280606071
25.9 12 7 0.133395 0.49999978676 -0.105280581734
26 12 7 0.132947 0.499999785964 -0.105280559876
26.1 12 7 0.132645 0.499999785294 -0.105280540676
26.2 12 7 0.13262 0.49999978475 -0.105280524299
26.3 12 7 0.132138 0.499999784334 -0.105280510876
26.4 12 7 0.132818 0.499999784047 -0.105280500506
26.5 12 7 0.134145 0.499999783887 -0.105280493259
26.6 12 7 0.133722 0.499999783855 -0.105280489172
26.7 12 7 0.133999 0.499999783949 -0.105280488247
26.8 12 7 0.132422 0.499999784166 -0.105280490457
26.9 12 7 0.133111 0.499999784506 -0.105280495744
27 12 7 0.132922 0.499999784965 -0.105280504019
27.1 12 7 0.132803 0.499999785539 -0.105280515165
27.2 12 7 0.143348 0.499999786227 -0.105280529036
27.3 12 7 0.140703 0.499999787022 -0.105280545463
27.4 12 7 0.139079 0.499999787923 -0.10528056425
27.5 12 7 0.138893 0.499999788923 -0.105280585184
27.6 12 7 0.139307 0.49999979002 -0.10528060803
27.7 12 7 0.138781 0.499999791207 -0.105280632537
27.8 12 7 0.139107 0.49999979248 -0.105280658442
27.9 12 7 0.139226 0.499999793835 -0.10528068547
28 12 7 0.138151 0.499999795265 -0.105280713338
28.1 12 7 0.138448 0.499999796768 -0.105280741759
28.2 12 7 0.139151 0.499999798337 -0.105280770443
28.3 12 7 0.140329 0.499999799968 -0.105280799102
28.4 12 7 0.140157 0.499999801655 -0.105280827456
28.5 12 7 0.139718 0.499999803395 -0.105280855226
28.6 12 7 0.139762 0.499999805184 -0.105280882132
28.7 12 7 0.140896 0.499999807019 -0.105280907919
28.8 12 7 0.139275 0.499999808897 -0.105280932344
28.9 12 7 0.139548 0.499999810814 -0.105280955184
29 12 7 0.1393 0.499999812769 -0.105280976231
29.1 12 7 0.138179 0.499999814759 -0.105280995299
29.2 12 7 0.138008 0.499999816784 -0.105281012226
29.3 12 7 0.138584 0.499999818842 -0.105281026871
29.4 12 7 0.138785 0.499999820931 -0.105281039118
29.5 12 7 0.139224 0.499999823053 -0.105281048878
29.6 12 7 0.137874 0.49999982522 -0.105281055773
29.7 12 7 0.098289 0.499999827505 -0.105281060432
29.8 12 7 0.097291 0.499999829818 -0.105281062494
29.9 12 7 0.097603 0.499999832156 -0.105281061968
30 12 7 0.097751 0.499999834521 -0.105281058897
30.1 12 7 0.097659 0.499999836912 -0.105281053348
30.2 12 7 0.097677 0.499999839331 -0.105281045413
30.3 12 7 0.0984 0.49999984178 -0.105281035206
30.4 12 7 0.09837 0.49999984426 -0.105281022861
30.5 12 7 0.098201 0.499999846775 -0.105281008536
30.6 12 7 0.097523 0.499999849326 -0.105280992404
30.7 12 7 0.098143 0.499999851918 -0.105280974654
30.8 12 7 0.098416 0.499999854554 -0.105280955492
30.9 12 7 0.127262 0.499999857238 -0.105280935133
31 12 7 0.099485 0.499999859974 -0.105280913804
31.1 12 7 0.093382 0.499999862766 -0.105280891737
31.2 12 7 0.09455 0.499999865619 -0.10528086917
31.3 12 7 0.093556 0.499999868538 -0.105280846343
31.4 12 7 0.094215 0.499999871527 -0.105280823498
31.5 12 7 0.095491 0.499999874592 -0.105280800871
31.6 12 7 0.095665 0.499999877737 -0.105280778701
31.7 12 7 0.096409 0.499999880968 -0.105280757214
31.8 12 7 0.095399 0.499999884289 -0.105280736614
31.9 12 7 0.094807 0.499999887704 -0.105280717107
32 12 7 0.096005 0.499999891218 -0.105280698885
32.1 12 7 0.098438 0.499999894836 -0.105280682126
32.2 12 7 0.097954 0.49999989856 -0.105280666992
32.3 12 7 0.097059 0.499999902395 -0.105280653623
32.4 12 7 0.097516 0.499999906343 -0.105280642144
32.5 12 7 0.097615 0.499999910408 -0.105280632657
32.6 12 7 0.097108 0.499999914593 -0.105280625244
32.7 12 7 0.095802 0.499999918899 -0.105280619966
32.8 12 7 0.097892 0.499999923328 -0.10528061686
32.9 12 7 0.096698 0.499999927881 -0.105280615942
33 12 7 0.09711 0.499999932561 -0.105280617206
33.1 12 7 0.097798 0.499999937367 -0.105280620624
33.2 12 7 0.097754 0.499999942299 -0.105280626147
33.3 12 7 0.098151 0.499999947357 -0.105280633706
33.4 12 7 0.099763 0.499999952541 -0.10528064321
33.5 12 7 0.098763 0.499999957836 -0.105280654052
33.6 12 7 0.137515 0.499999963173 -0.105280667155
33.7 12 7 0.138578 0.499999968637 -0.105280681829
33.8 12 7 0.140261 0.49999997423 -0.105280697916
33.9 12 7 0.138536 0.499999979952 -0.105280715252
34 12 7 0.139742 0.499999985803 -0.105280733662
34.1 12 7 0.139368 0.499999991779 -0.105280752961
34.2 12 7 0.138541 0.49999999788 -0.105280772958
34.3 12 7 0.137544 0.500000004103 -0.105280793456
34.4 12 7 0.138975 0.500000010446 -0.105280814256
34.5 12 7 0.134974 0.500000016903 -0.105280835158
34.6 12 7 0.137203 0.500000023474 -0.105280855965
34.7 12 7 0.137521 0.500000030152 -0.105280876481
34.8 12 7 0.137062 0.500000036935 -0.105280896519
34.9 12 7 0.137212 0.500000043817 -0.105280915895
35 12 7 0.137052 0.500000050794 -0.105280934439
35.1 12 7 0.138474 0.50000005786 -0.105280951987
35.2 12 7 0.136854 0.50000006501 -0.105280968391
35.3 12 7 0.137586 0.500000072238 -0.105280983515
35.4 12 7 0.137536 0.500000079539 -0.105280997237
35.5 12 7 0.134036 0.500000086906 -0.105281009452
