# SIAM excitation B=c_0up^dag|gs> (normalized), method=fbr
# L=200 U=0.025 V=0.1 dt=0.1 tmax=100 cutoff=1e-10 max_bond_dim=1024
# E_gs=-62.7298692502 gs_n_active=20 gs_bond_dim=20 gs_wall_s=188.375447
# nrm=0.707106782161
# t  n_active  bond_dim  wall_s  n0up  n0dw  ReA  ImA
33.1 17 13 0.196894 0.729083614411 0.450549812583 0 0
33.2 17 13 0.231871 0.728660118425 0.450321932307 0 0
33.3 17 13 0.266159 0.728237900822 0.450095011638 0 0
33.4 17 13 0.258912 0.727816905113 0.449869049214 0 0
33.5 17 13 0.261382 0.727397077972 0.449644043863 0 0
33.6 17 13 0.233293 0.726978368517 0.449419994455 0 0
33.7 17 13 0.196022 0.72656072933 0.449196899862 0 0
33.8 17 13 0.260526 0.726144118294 0.448974759659 0 0
33.9 17 13 0.262047 0.725728496074 0.448753572915 0 0
34 17 13 0.230503 0.725313829073 0.448533338754 0 0
34.1 17 13 0.234419 0.724900086558 0.448314056922 0 0
34.2 17 13 0.232622 0.724487244532 0.448095726539 0 0
34.3 17 13 0.19683 0.724075283404 0.447878347333 0 0
34.4 17 13 0.261246 0.723664188524 0.447661919253 0 0
34.5 17 13 0.264848 0.723253951381 0.447446442459 0 0
34.6 17 13 0.263914 0.722844567367 0.44723191538 0 0
34.7 17 13 0.235602 0.722436036941 0.447018337872 0 0
34.8 17 13 0.198886 0.722028366367 0.446805709306 0 0
34.9 17 13 0.266411 0.721621566607 0.44659402955 0 0
35 17 13 0.228919 0.721215652626 0.446383298904 0 0
35.1 17 13 0.263135 0.720810644617 0.446173515896 0 0
35.2 17 13 0.233667 0.720406567241 0.445964680044 0 0
35.3 17 13 0.197414 0.72000344669 0.445756790863 0 0
35.4 17 13 0.232733 0.719601313926 0.44554984771 0 0
35.5 17 13 0.236202 0.719200203323 0.445343849796 0 0
35.6 17 13 0.196969 0.718800151344 0.445138796133 0 0
35.7 17 13 0.228969 0.718401196962 0.444934686093 0 0
35.8 17 13 0.227625 0.718003380056 0.444731518791 0 0
35.9 17 13 0.262375 0.717606742561 0.444529292732 0 0
36 17 13 0.229482 0.717211326887 0.44432800652 0 0
36.1 17 13 0.196859 0.716817177132 0.444127658708 0 0
36.2 17 13 0.230365 0.716424335883 0.443928247648 0 0
36.3 17 13 0.229209 0.716032845171 0.443729771711 0 0
36.4 17 13 0.23251 0.715642746269 0.443532229136 0 0
36.5 17 13 0.197094 0.715254079048 0.443335617909 0 0
36.6 17 13 0.197232 0.714866881492 0.443139935918 0 0
36.7 17 13 0.233156 0.714481188987 0.442945181007 0 0
36.8 17 13 0.198753 0.714097035651 0.442751351125 0 0
36.9 17 13 0.234084 0.713714451127 0.442558443803 0 0
37 17 13 0.196546 0.713333462203 0.442366456334 0 0
37.1 17 13 0.232856 0.71295409208 0.442175386074 0 0
37.2 17 13 0.234656 0.712576359835 0.441985233266 0 0
37.3 17 13 0.260239 0.712200280565 0.441795990306 0 0
37.4 17 13 0.199299 0.711825865218 0.441607656359 0 0
37.5 17 13 0.232221 0.711453121173 0.441420228489 0 0
37.6 17 13 0.258097 0.711082051073 0.44123370387 0 0
37.7 17 13 0.263251 0.710712653027 0.441048079847 0 0
37.8 17 13 0.200181 0.710344920943 0.440863353184 0 0
37.9 17 13 0.260845 0.709978844857 0.440679520876 0 0
38 17 13 0.232171 0.709614410034 0.440496578842 0 0
38.1 17 14 0.232814 0.709251597671 0.440314525194 0 0
38.2 17 14 0.196605 0.708890384971 0.440133357 0 0
38.3 17 14 0.230759 0.708530746699 0.439953071369 0 0
38.4 17 14 0.196434 0.708172652265 0.439773665446 0 0
38.5 17 14 0.26282 0.707816070726 0.43959513642 0 0
38.6 17 14 0.231544 0.707460967089 0.439417481534 0 0
38.7 17 14 0.260496 0.707107303815 0.439240697951 0 0
38.8 17 14 0.196249 0.706755041947 0.439064782769 0 0
38.9 17 14 0.231682 0.706404139903 0.438889733562 0 0
39 17 14 0.260978 0.706054555984 0.438715548039 0 0
39.1 17 14 0.261658 0.705706246295 0.438542223751 0 0
39.2 17 14 0.229125 0.705359166933 0.438369758673 0 0
39.3 17 14 0.200006 0.705013273189 0.438198150137 0 0
39.4 17 14 0.262706 0.70466852128 0.438027396313 0 0
39.5 17 14 0.19664 0.704324866644 0.437857494844 0 0
39.6 17 14 0.230194 0.703982267224 0.437688443792 0 0
39.7 17 14 0.26195 0.703640681432 0.437520241629 0 0
39.8 17 14 0.229031 0.703300068917 0.437352886043 0 0
